CaseID,Opened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Street,Supervisor District,Neighborhood,Police District,Latitude,Longitude,Point,Source,Media URL,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,DELETE - Supervisor Districts,DELETE - Fire Prevention Districts,DELETE - Current Police Districts,DELETE - Zip Codes,DELETE - Police Districts,DELETE - Neighborhoods,DELETE - Neighborhoods_from_fyvs_ahh9,DELETE - 2017 Fix It Zones,DELETE - SF Find Neighborhoods,Civic Center Harm Reduction Project Boundary,DELETE - Current Supervisor Districts,Fix It Zones as of 2017-11-06 ,Invest In Neighborhoods (IIN) Areas,DELETE - HSOC Zones,Fix It Zones as of 2018-02-07,"CBD, BID and GBD Boundaries as of 2017",Central Market/Tenderloin Boundary,"Areas of Vulnerability, 2016",Central Market/Tenderloin Boundary Polygon - Updated,HSOC Zones as of 2018-06-05,OWED Public Spaces,Parks Alliance CPSI (27+TL sites),Neighborhoods
12830621,08/28/2020 09:39:00 AM,08/28/2020 11:30:27 AM,08/28/2020 11:30:27 AM,Closed,Case Resolved - Officer responded to request under CAD # 202410852. Unable to Locate.,Parking Enforcement Dispatch Queue,Parking Enforcement,Blocking_Driveway_Cite_Tow,Blue - Acura TL - 8ehf600,"33 12TH ST, SAN FRANCISCO, CA, 94103 (Virtual)",12TH ST,6,South of Market,SOUTHERN,37.774048447644,-122.419830188269,"(37.77404845, -122.41983019)",Mobile/Open311,http://mobile311.sfgov.org/reports/12830621/photos,32,1,10,20,9,8,2,28853,2,19,19,,32,1,10,,,1,,8,1,2,1,1,,,32
12310486,04/10/2020 11:40:00 AM,04/11/2020 12:39:00 PM,04/11/2020 12:39:00 PM,Closed,Case Resolved,DPW Ops Queue,Street and Sidewalk Cleaning,Human or Animal Waste,Human or Animal Waste,"1059 HOWARD ST, SAN FRANCISCO, CA, 94103",HOWARD ST,6,South of Market,SOUTHERN,37.7787293,-122.4084728,"(37.7787293, -122.4084728)",Mobile/Open311,http://mobile311.sfgov.org/reports/12310486/photos,32,1,10,34,9,14,2,28853,2,34,34,24,32,1,10,6,,1,6,,1,2,1,1,,,32
12830623,08/28/2020 09:39:00 AM,08/28/2020 11:45:12 AM,08/28/2020 11:45:12 AM,Closed,Case Resolved - Police Officer responded to request under CAD # 202410853.  Issue reported could not be validated.,Parking Enforcement Dispatch Queue,Parking Enforcement,Other_Illegal_Parking,White - Ford - 7RIC974,Intersection of SCOTT ST and EDDY ST,SCOTT ST,5,Western Addition,NORTHERN,37.78080647,-122.43729874,"(37.78080647, -122.43729874)",Mobile/Open311,http://mobile311.sfgov.org/reports/12830623/photos,97,4,11,39,11,15,8,29490,5,41,41,,97,,11,,,,,,,2,,,,,97
12830628,08/28/2020 09:40:00 AM,08/28/2020 10:20:04 AM,08/28/2020 10:20:04 AM,Closed,Case Resolved - Officer responded to request under CAD # 202410866.  Citation was issued.,Parking Enforcement Dispatch Queue,Parking Enforcement,Other_Illegal_Parking,"Black - BMW, 328i - CRNSF","2050 TARAVAL ST, SAN FRANCISCO, CA, 94116",TARAVAL ST,4,Parkside,TARAVAL,37.74254889,-122.48802499,"(37.74254889, -122.48802499)",Phone,,40,10,7,35,3,1,5,29491,8,35,35,,40,,7,,,,,,,1,,,,,40
12830629,08/28/2020 09:40:00 AM,08/28/2020 08:26:00 PM,08/28/2020 08:26:00 PM,Closed,Case Transferred - caltrans,311 Service Request Queue,Graffiti,Graffiti on Other_enter_additional_details_below,Other_enter_additional_details_below - Offensive,Intersection of SELBY ST and PALOU AVE,SELBY ST,10,Silver Terrace,BAYVIEW,37.739404952189,-122.40012802195,"(37.73940495, -122.40012802)",Mobile/Open311,http://mobile311.sfgov.org/reports/12830629/photos,87,2,9,1,8,10,3,58,3,1,1,,87,,9,,,,,,,2,,,,,87
12830631,08/28/2020 09:40:47 AM,08/28/2020 10:50:00 AM,08/28/2020 10:50:00 AM,Closed,Case Resolved,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,Intersection of LA GRANDE AVE and RUSSIA AVE,LA GRANDE AVE,10,Excelsior,INGLESIDE,37.716714063844,-122.426911363784,"(37.71671406, -122.42691136)",Mobile/Open311,http://mobile311.sfgov.org/reports/12830631/photos,90,9,1,7,6,9,4,28861,7,5,5,,90,,1,,,,,,,2,,,,,90
12650979,07/15/2020 05:22:00 AM,,07/15/2020 05:39:24 AM,Open,open,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"1584 HAIGHT ST, SAN FRANCISCO, CA, 94117",HAIGHT ST,5,Haight Ashbury,PARK,37.7699354,-122.4484093,"(37.7699354, -122.4484093)",Mobile/Open311,http://mobile311.sfgov.org/reports/12650979/photos,25,7,11,3,11,15,8,29492,5,9,9,22,25,,11,24,,,25,,,1,,,,,25
12830598,08/28/2020 09:35:00 AM,09/09/2020 08:40:00 AM,09/09/2020 08:40:00 AM,Closed,Case Resolved,PUC - Water - Graffiti Queue,Graffiti,Graffiti on Fire_hydrant,Fire_hydrant - Not_Offensive,"825 MARKET ST, SAN FRANCISCO, CA, 94103",MARKET ST,6,South of Market,TENDERLOIN,37.785072,-122.406355,"(37.785072, -122.406355)",Mobile/Open311,http://mobile311.sfgov.org/reports/12830598/photos,32,5,10,34,9,12,2,28853,2,34,34,17,32,,10,18,,,18,5,,2,,,,,32
12310440,04/10/2020 11:26:00 AM,04/22/2020 08:33:03 AM,04/22/2020 08:33:03 AM,Closed,"Case Resolved
Enviromental was called for clean up",RPD Park Patrol Queue,Encampments,Encampment Reports,Encampment Cleanup,Intersection of METSON RD and MIDDLE WEST DR,METSON RD,1,Golden Gate Park,RICHMOND,37.765886401793,-122.493609544004,"(37.7658864, -122.49360954)",Mobile/Open311,http://mobile311.sfgov.org/reports/12310440/photos,9,8,4,12,2,11,9,55,6,8,8,,9,,4,,,,,,,1,,,,,9
12310575,04/10/2020 11:58:00 AM,04/11/2020 07:24:00 AM,04/11/2020 07:24:00 AM,Closed,Case Resolved,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"90 SHERIDAN ST, SAN FRANCISCO, CA, 94103",SHERIDAN ST,6,South of Market,SOUTHERN,37.7722159,-122.4118327,"(37.7722159, -122.4118327)",Mobile/Open311,http://mobile311.sfgov.org/reports/12310575/photos,32,1,10,34,9,8,2,28853,2,34,34,,32,,10,,,,,,,2,,,,,32
12830638,08/28/2020 09:41:16 AM,08/28/2020 01:19:00 PM,08/28/2020 01:19:00 PM,Closed,Case Transferred - Area was cleaned around the encampment; referred to the Police Dept,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,Intersection of POND ST and 16TH ST,POND ST,8,Castro,MISSION,37.764349665796,-122.432309779532,"(37.76434967, -122.43230978)",Mobile/Open311,http://mobile311.sfgov.org/reports/12830638/photos,38,3,5,5,5,15,7,28862,4,3,3,,38,,5,,,5,,9,,1,,5,,,38
12830639,08/28/2020 09:41:00 AM,08/28/2020 08:27:00 PM,08/28/2020 08:27:00 PM,Closed,Case Transferred - https://dot.ca.gov/    Contact: (916) 654-5266 ca.gov,311 Service Request Queue,Graffiti,Graffiti on Other_enter_additional_details_below,Other_enter_additional_details_below - Offensive,"2099 PALOU AVE, SAN FRANCISCO, CA, 94124",PALOU AVE,10,Silver Terrace,BAYVIEW,37.739224405994,-122.400316028038,"(37.73922441, -122.40031603)",Mobile/Open311,http://mobile311.sfgov.org/reports/12830639/photos,87,2,9,1,8,10,3,58,3,1,1,,87,,9,,,,,,,2,,,,,87
12830652,08/28/2020 09:43:02 AM,08/28/2020 02:03:17 PM,08/28/2020 02:03:17 PM,Closed,Case Resolved - Pickup completed.,Recology_Abandoned,Street and Sidewalk Cleaning,Bulky Items,Refrigerator,"417 TARAVAL ST, SAN FRANCISCO, CA, 94116",TARAVAL ST,7,West Portal,TARAVAL,37.743129730225,-122.470642089844,"(37.74312973, -122.47064209)",Integrated Agency,,46,10,8,41,4,1,5,29491,8,40,40,,46,,8,,,,,,,1,,,,,46
12830653,08/28/2020 09:43:07 AM,08/28/2020 02:18:46 PM,08/28/2020 02:18:46 PM,Closed,Case Resolved - Pickup completed.,Recology_Abandoned,Street and Sidewalk Cleaning,Bulky Items,Refrigerator,Intersection of 12TH AVE and TARAVAL ST,12TH AVE,7,West Portal,TARAVAL,37.743385314941,-122.468070983887,"(37.74338531, -122.46807098)",Integrated Agency,,45,10,8,41,4,1,5,29491,8,40,40,,45,,8,,,,,,,1,,,,,45
12830654,08/28/2020 09:43:10 AM,,08/28/2020 09:47:31 AM,Open,accepted,Recology_Abandoned,Street and Sidewalk Cleaning,Bulky Items,Refrigerator,Intersection of BROADWAY and KEARNY ST,BROADWAY,3,North Beach,CENTRAL,37.798015594482,-122.405471801758,"(37.79801559, -122.4054718)",Integrated Agency,,106,6,3,23,10,3,1,308,1,23,23,21,106,,3,23,,,23,1,,2,,,,,106
12310620,04/10/2020 12:08:00 PM,04/11/2020 08:06:00 AM,04/11/2020 08:06:00 AM,Closed,Case Resolved,DPW Ops Queue,Street and Sidewalk Cleaning,Hazardous Materials,Hazardous Waste Containers,"150 WOODSIDE AVE, SAN FRANCISCO, CA, 94127",WOODSIDE AVE,7,Laguna Honda,PARK,37.746341705322,-122.456077575684,"(37.74634171, -122.45607758)",Phone,,49,7,8,41,4,1,8,59,5,40,40,,49,,8,,,,,,,1,,,,,49
12830657,08/28/2020 09:43:30 AM,08/28/2020 01:03:05 PM,08/28/2020 01:03:05 PM,Closed,Case Resolved - Pickup completed.,Recology_Abandoned,Street and Sidewalk Cleaning,Bulky Items,Furniture,"1422 SOUTH VAN NESS AVE, SAN FRANCISCO, CA, 94110",SOUTH VAN NESS AVE,9,Mission,MISSION,37.750325554533,-122.416192249808,"(37.75032555, -122.41619225)",Mobile/Open311,http://mobile311.sfgov.org/reports/12830657/photos,53,3,2,20,7,2,7,28859,4,19,19,,53,,2,,,3,,,,2,,3,,,53
12651022,07/15/2020 06:06:51 AM,07/15/2020 03:34:03 PM,07/15/2020 03:34:03 PM,Closed,Case Resolved - Pickup completed.,Recology_Abandoned,Street and Sidewalk Cleaning,Bulky Items,Boxed or Bagged Items,Intersection of NEWHALL ST and OAKDALE AVE,NEWHALL ST,10,Silver Terrace,BAYVIEW,37.735655813768,-122.39229065752,"(37.73565581, -122.39229066)",Mobile/Open311,http://mobile311.sfgov.org/reports/12651022/photos,87,2,9,1,8,10,3,58,3,1,1,11,87,,9,13,,,13,,,2,,,,,87
12651020,07/15/2020 06:05:57 AM,07/15/2020 06:38:02 AM,07/15/2020 06:38:02 AM,Closed,Case Resolved - Pickup completed.,Recology_Overflowing,Street and Sidewalk Cleaning,City_garbage_can_overflowing,City_garbage_can_overflowing,"2095 JERROLD AVE, SAN FRANCISCO, CA, 94124",JERROLD AVE,10,Produce Market,BAYVIEW,37.7439493,-122.3987486,"(37.7439493, -122.3987486)",Mobile/Open311,http://mobile311.sfgov.org/reports/12651020/photos,85,2,9,1,8,10,3,58,3,1,1,,85,,9,,,,,,,1,,,,,85
11873616,12/29/2019 04:12:00 PM,12/30/2019 12:00:00 AM,12/30/2019 12:00:00 AM,Closed,Case Resolved,DPW Ops Queue,Sign Repair,Sign - Defaced,Other_Parking_Type - Defaced; support - OK,"962 LINCOLN BLVD, SAN FRANCISCO, CA, 94129",LINCOLN BLVD,2,Presidio National Park,,37.806755,-122.47325,"(37.806755, -122.47325)",Mobile/Open311,http://mobile311.sfgov.org/reports/11873616/photos,3,,6,27,1,11,,61,,30,30,,3,,6,,,,,,,1,,,,,3
11873611,12/29/2019 04:10:00 PM,12/30/2019 07:13:00 PM,12/30/2019 07:13:00 PM,Closed,Case Resolved,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"496 BARTLETT ST, SAN FRANCISCO, CA, 94110",BARTLETT ST,9,Mission,MISSION,37.74896667,-122.419425,"(37.74896667, -122.419425)",Mobile/Open311,http://mobile311.sfgov.org/reports/11873611/photos,53,3,2,20,7,2,7,28859,4,19,19,,53,,2,,,3,,,,2,,3,,,53
12651013,07/15/2020 06:00:31 AM,07/29/2020 09:31:01 PM,07/29/2020 09:31:01 PM,Closed,Case Resolved - Per process - cases are closed 10 days after assignment.,Clear Channel - Transit Queue,Street and Sidewalk Cleaning,Transit_shelter_platform,Transit_shelter_platform,Intersection of SAN BRUNO AVE and DIVISION ST,SAN BRUNO AVE,6,Showplace Square,MISSION,37.769852538197,-122.405832450262,"(37.76985254, -122.40583245)",Web,http://mobile311.sfgov.org/reports/12651013/photos,33,1,10,34,9,14,2,28853,2,34,34,,33,,10,,,,,,,2,,,,,33
12650981,07/15/2020 05:23:00 AM,07/15/2020 08:04:48 AM,07/15/2020 08:04:48 AM,Closed,"Outreach provided per accordance to CDC Covid-19 guidelines. Visit SF.GOV for more info.
DPW request made for the soda chair, garbage bags and debris. Individuals were reminded of C19 guidelines/recommendations and quality of life issues. Sidewalk is currently ADA wheelchair accessible. No PD/HSOC issues at this time.",Duplicate Case Hold Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"600 CLAYTON ST, SAN FRANCISCO, CA, 94117",CLAYTON ST,5,Haight Ashbury,PARK,37.7697467,-122.4484826,"(37.7697467, -122.4484826)",Mobile/Open311,http://mobile311.sfgov.org/reports/12650981/photos,25,7,11,3,11,15,8,29492,5,9,9,22,25,,11,24,,,25,,,1,,,,,25
11846439,12/21/2019 12:21:00 PM,12/30/2019 03:00:02 AM,12/30/2019 03:00:02 AM,Closed,Case Resolved - meter shop has closed this request,DPT Meter_Bike Queue,Damaged Property,Damaged Parking_Meter,Parking_Meter,"2390 21ST AVE, SAN FRANCISCO, CA, 94116",21ST AVE,4,Parkside,TARAVAL,37.743209838867,-122.477676391602,"(37.74320984, -122.47767639)",Phone,,40,10,7,35,3,1,5,29491,8,35,35,,40,,7,25,8,,24,,,1,,,,,40
12830662,08/28/2020 09:44:52 AM,,08/28/2020 09:47:37 AM,Open,accepted,Recology_Abandoned,Street and Sidewalk Cleaning,Bulky Items,Refrigerator,"1445 SELBY ST, SAN FRANCISCO, CA, 94124",SELBY ST,10,Silver Terrace,BAYVIEW,37.738127326732,-122.401145319812,"(37.73812733, -122.40114532)",Mobile/Open311,http://mobile311.sfgov.org/reports/12830662/photos,87,2,9,1,8,10,3,58,3,1,1,,87,,9,,,,,,,2,,,,,87
12830664,08/28/2020 09:45:00 AM,08/28/2020 10:36:00 AM,08/28/2020 10:36:00 AM,Closed,Case Resolved,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,Intersection of ULLOA ST and 30TH AVE,ULLOA ST,4,Parkside,TARAVAL,37.740648533253,-122.487417748312,"(37.74064853, -122.48741775)",Mobile/Open311,http://mobile311.sfgov.org/reports/12830664/photos,40,10,7,35,3,1,5,29491,8,35,35,,40,,7,,,,,,,1,,,,,40
12830666,08/28/2020 09:45:18 AM,08/28/2020 04:14:54 PM,08/28/2020 04:14:54 PM,Closed,Case Resolved - Pickup completed,Recology_Overflowing,Street and Sidewalk Cleaning,City_garbage_can_overflowing,City_garbage_can_overflowing,"6001 CALIFORNIA ST, SAN FRANCISCO, CA, 94121",CALIFORNIA ST,1,Outer Richmond,RICHMOND,37.7837674,-122.4819717,"(37.7837674, -122.4819717)",Web,,8,8,4,29,2,11,9,55,6,26,26,,8,,4,,,,,,,2,,,,,8
12830669,08/28/2020 09:46:00 AM,08/28/2020 10:22:27 AM,08/28/2020 10:22:27 AM,Closed,Case Resolved - Pickup completed.,Recology_Abandoned,Street and Sidewalk Cleaning,Bulky Items,Mattress,Intersection of SADOWA ST and CAPITOL AVE,SADOWA ST,11,Oceanview,TARAVAL,37.712295532227,-122.459014892578,"(37.71229553, -122.45901489)",Phone,,81,10,1,24,6,9,5,28861,8,24,24,,81,,1,,,,,,,2,,,,,81
12830673,08/28/2020 09:46:00 AM,08/28/2020 10:40:00 AM,08/28/2020 10:40:00 AM,Closed,Case Resolved,DPW Ops Queue,Street and Sidewalk Cleaning,Human or Animal Waste,Human or Animal Waste,"2399 POLK ST, SAN FRANCISCO, CA, 94109 (Virtual)",POLK ST,3,Polk Gulch,NORTHERN,37.798650638271,-122.422359259372,"(37.79865064, -122.42235926)",Mobile/Open311,http://mobile311.sfgov.org/reports/12830673/photos,105,4,3,32,10,13,6,28858,9,32,32,,105,,3,,,,,,,1,,,,,105
13006860,10/10/2020 12:55:33 PM,10/12/2020 03:13:47 PM,10/12/2020 03:13:47 PM,Closed,Case Resolved - WASTE NOT FOUND,Recology_Abandoned,Street and Sidewalk Cleaning,Bulky Items,Refrigerator,"1395 40TH AVE, SAN FRANCISCO, CA, 94122",40TH AVE,4,Outer Sunset,TARAVAL,37.760852813721,-122.499649047852,"(37.76085281, -122.49964905)",Integrated Agency,,39,10,7,35,3,1,5,56,8,35,35,,39,,7,,,,,,,1,,,,,39
12830678,08/28/2020 09:47:00 AM,08/28/2020 02:53:55 PM,08/28/2020 02:53:55 PM,Closed,Case Resolved - Investigation completed,Muni Feedback Received Queue,General Request - MTA,customer_callback,mta_other - customer_callback,Intersection of POTRERO AVE and 23RD ST,POTRERO AVE,9,Potrero Hill,MISSION,37.75456237793,-122.406478881836,"(37.75456238, -122.40647888)",Phone,,54,3,2,20,7,10,7,28859,4,19,19,23,54,,2,10,,3,10,,,1,,3,,,54
12310799,04/10/2020 12:48:00 PM,04/11/2020 07:49:00 AM,04/11/2020 07:49:00 AM,Closed,Case Resolved,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"3829 GEARY BLVD, SAN FRANCISCO, CA, 94118",GEARY BLVD,1,Inner Richmond,RICHMOND,37.781078945389,-122.460515203842,"(37.78107895, -122.4605152)",Mobile/Open311,http://mobile311.sfgov.org/reports/12310799/photos,5,8,4,11,2,11,9,54,6,11,11,,5,,4,,,,,,,1,,,,,5
12830682,08/28/2020 09:48:12 AM,08/28/2020 12:40:35 PM,08/28/2020 12:40:35 PM,Closed,"Case Resolved - There is no immediate safety issue with the steet tree adjacent to this property so it will be serviced in the next few years. The City has taken over responsibility for the care and maintenance of street trees. Through a program called StreetTreeSF, trees that are in the worst condition are being addressed first and every tree will be addressed following a maintenance schedule that is focused on public safety. Thank you for your patience.",DPW Ops Queue,Tree Maintenance,Trees - Damaging_Property,Property_damage,"1056 ASHBURY ST, SAN FRANCISCO, CA, 94117",ASHBURY ST,8,Buena Vista,PARK,37.7635678,-122.4466681,"(37.7635678, -122.4466681)",Mobile/Open311,http://mobile311.sfgov.org/reports/12830682/photos,114,7,11,3,11,15,8,29492,5,9,9,,114,,11,,,,,,,1,,,,,114
12830684,08/28/2020 09:48:17 AM,08/28/2020 03:34:07 PM,08/28/2020 03:34:07 PM,Closed,Case Resolved - Pickup completed.,Recology_Abandoned,Street and Sidewalk Cleaning,Bulky Items,Furniture,"1425 UNION ST, SAN FRANCISCO, CA, 94109 (Virtual)",UNION ST,3,Russian Hill,NORTHERN,37.798668953077,-122.422779045736,"(37.79866895, -122.42277905)",Mobile/Open311,http://mobile311.sfgov.org/reports/12830684/photos,105,4,3,32,10,13,6,28858,9,32,32,,105,,3,,,,,,,1,,,,,105
12830685,08/28/2020 09:48:27 AM,,08/28/2020 09:52:26 AM,Open,accepted,Recology_Abandoned,Street and Sidewalk Cleaning,Bulky Items,Furniture,"2240 REVERE AVE, SAN FRANCISCO, CA, 94124",REVERE AVE,10,Apparel City,BAYVIEW,37.738682103443,-122.402100268282,"(37.7386821, -122.40210027)",Mobile/Open311,http://mobile311.sfgov.org/reports/12830685/photos,82,2,9,1,8,10,3,58,3,1,1,,82,,9,,,,,,,2,,,,,82
12310866,04/10/2020 01:00:00 PM,04/11/2020 10:38:00 AM,04/11/2020 10:38:00 AM,Closed,Case Resolved,DPW Ops Queue,Street and Sidewalk Cleaning,Human or Animal Waste,Human or Animal Waste,"1637 FILLMORE ST, SAN FRANCISCO, CA, 94115",FILLMORE ST,5,Lower Pacific Heights,NORTHERN,37.784716,-122.4333656,"(37.784716, -122.4333656)",Mobile/Open311,http://mobile311.sfgov.org/reports/12310866/photos,103,4,11,15,11,13,6,29490,9,13,13,,103,,11,,24,,,,,2,,,,,103
12651042,07/15/2020 06:22:00 AM,07/15/2020 09:26:00 AM,07/15/2020 09:26:00 AM,Closed,"Case is a Duplicate - To track, visit http://dbiweb.sfgov.org/dbipts/ and search by Complaint Number. See Complaint #202044361 or call (415) 558-6570.",DBI Inspection Services Queue,Noise Report,construction_private_property,Noise Report - construction_private_property,"2060 FOLSOM ST, SAN FRANCISCO, CA, 94110",FOLSOM ST,9,Mission,MISSION,37.764152526855,-122.415267944336,"(37.76415253, -122.41526794)",Phone,,53,3,2,20,7,8,7,28859,4,19,19,12,53,,2,14,,3,14,,,2,,3,,,53
12651044,07/15/2020 06:22:00 AM,07/15/2020 10:23:00 AM,07/15/2020 10:23:00 AM,Closed,Case Resolved,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"620 MCALLISTER ST, SAN FRANCISCO, CA, 94102",MCALLISTER ST,5,Civic Center,NORTHERN,37.7798914,-122.4222257,"(37.7798914, -122.4222257)",Mobile/Open311,http://mobile311.sfgov.org/reports/12651044/photos,21,4,11,39,11,7,6,28852,9,41,41,,21,1,11,,,1,,,,2,,1,,,21
12310871,04/10/2020 01:02:00 PM,04/11/2020 08:48:00 AM,04/11/2020 08:48:00 AM,Closed,Case Resolved,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"557 WALLER ST, SAN FRANCISCO, CA, 94117",WALLER ST,8,Duboce Triangle,PARK,37.77082833,-122.43293,"(37.77082833, -122.43293)",Mobile/Open311,http://mobile311.sfgov.org/reports/12310871/photos,28,7,5,3,5,15,8,29492,5,9,9,,28,,5,,,,,,,1,,,,,28
12310872,04/10/2020 01:02:00 PM,04/11/2020 08:49:00 AM,04/11/2020 08:49:00 AM,Closed,Case Resolved,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"518 WALLER ST, SAN FRANCISCO, CA, 94117",WALLER ST,5,Lower Haight,PARK,37.770956955073,-122.432237623867,"(37.77095696, -122.43223762)",Mobile/Open311,http://mobile311.sfgov.org/reports/12310872/photos,26,7,11,3,11,15,8,29492,5,9,9,,26,,11,,,,,,,1,,,,,26
12310879,04/10/2020 01:03:00 PM,04/11/2020 09:46:00 AM,04/11/2020 09:46:00 AM,Closed,Case Resolved,DPW Ops Queue,Street and Sidewalk Cleaning,Human or Animal Waste,Human or Animal Waste,"939 ELLIS ST, SAN FRANCISCO, CA, 94109",ELLIS ST,5,Cathedral Hill,NORTHERN,37.783587512357,-122.421872627976,"(37.78358751, -122.42187263)",Mobile/Open311,http://mobile311.sfgov.org/reports/12310879/photos,100,4,11,39,11,7,6,28858,9,41,41,,100,,11,,,,,,,2,,,,,100
12830687,08/28/2020 09:48:00 AM,08/28/2020 10:22:00 AM,08/28/2020 10:22:00 AM,Closed,Case Transferred,PUC - Water - G,Street Defects,Pavement_Defect,Pavement_Defect,Intersection of GEARY ST and LEAVENWORTH ST,GEARY ST,6,Tenderloin,CENTRAL,37.786407111484,-122.414787178433,"(37.78640711, -122.41478718)",Mobile/Open311,,20,5,10,36,9,13,10,28852,10,36,36,,20,,10,,,,,,1,2,1,,,,20
12830689,08/28/2020 09:49:00 AM,08/28/2020 01:02:43 PM,08/28/2020 01:02:43 PM,Closed,Case Resolved - Pickup completed.,Recology_Abandoned,Street and Sidewalk Cleaning,Bulky Items,Furniture,Intersection of KIRKWOOD AVE and ALBATROSS CT,KIRKWOOD AVE,10,Hunters Point,BAYVIEW,37.728225708008,-122.372428894043,"(37.72822571, -122.37242889)",Phone,,78,2,9,1,8,10,3,58,3,1,1,,78,,9,,,,,,,2,,,,,78
12830690,08/28/2020 09:49:35 AM,08/28/2020 12:48:49 PM,08/28/2020 12:48:49 PM,Closed,Case Resolved - Pickup completed.,Recology_Abandoned,Street and Sidewalk Cleaning,Bulky Items,Furniture,"2265 REVERE AVE, SAN FRANCISCO, CA, 94124",REVERE AVE,10,Apparel City,BAYVIEW,37.738622920623,-122.402558857689,"(37.73862292, -122.40255886)",Mobile/Open311,http://mobile311.sfgov.org/reports/12830690/photos,82,2,9,1,8,10,3,58,3,1,1,,82,,9,,,,,,,2,,,,,82
12830692,08/28/2020 09:50:00 AM,08/28/2020 10:20:38 AM,08/28/2020 10:20:38 AM,Closed,Case Resolved - See CAD# 202410903 for details.,Parking Enforcement Dispatch Queue,Parking Enforcement,Blocking_Driveway_Cite_Only,Silver - Lexus ES 300 - 5DCH669,"1518 31ST AVE, SAN FRANCISCO, CA, 94122",31ST AVE,4,Outer Sunset,TARAVAL,37.7588761,-122.4895107,"(37.7588761, -122.4895107)",Web,,39,10,7,35,3,1,5,56,8,35,35,,39,,7,,,,,,,1,,,,,39
12830697,08/28/2020 09:51:24 AM,,08/28/2020 10:06:32 AM,Open,accepted,Recology_Abandoned,Encampments,Encampment items,Cart Pickup,"270 BEALE ST, SAN FRANCISCO, CA, 94105",BEALE ST,6,South of Market,SOUTHERN,37.788814247863,-122.393227875255,"(37.78881425, -122.39322788)",Mobile/Open311,http://mobile311.sfgov.org/reports/12830697/photos,32,1,10,8,9,6,2,28855,2,6,6,,32,,10,,,,,3,,1,,,,,32
12830698,08/28/2020 09:51:00 AM,08/28/2020 11:45:04 AM,08/28/2020 11:45:04 AM,Closed,Case Resolved - Police Officer responded to request under CAD # 202410902.  Issue reported could not be validated.,Parking Enforcement Dispatch Queue,Parking Enforcement,Other_Illegal_Parking,white  - unknown - unknown,"140 COOK ST, SAN FRANCISCO, CA, 94118",COOK ST,1,Lone Mountain,PARK,37.7812688,-122.45188333,"(37.7812688, -122.45188333)",Phone,,12,7,4,18,2,15,9,54,6,16,16,,12,,4,,,,,,,1,,,,,12
13006887,10/10/2020 01:01:00 PM,10/12/2020 10:27:42 AM,10/12/2020 10:27:42 AM,Closed,Case Resolved - Pickup completed,Recology_Overflowing,Street and Sidewalk Cleaning,City_garbage_can_overflowing,City_garbage_can_overflowing,"401 29TH AVE, SAN FRANCISCO, CA, 94121",29TH AVE,1,Outer Richmond,RICHMOND,37.781786271063,-122.48925140867,"(37.78178627, -122.48925141)",Mobile/Open311,http://mobile311.sfgov.org/reports/13006887/photos,8,8,4,29,2,11,9,55,6,26,26,,8,,4,,,,,,,2,,,,,8
